#{"t_start": 1616186086.30698, "env_id": "ur5e_reacher-v6"}
r,l,t
-4.0,200,7382.41383
-4.0,200,7385.776134
-4.0,200,7389.279959
-4.0,200,7392.584904
-4.0,200,7396.063487
-4.0,200,7399.054618
-4.0,200,7402.066722
-4.0,200,7405.494129
-4.0,200,7408.955533
-4.0,200,7412.534415
-4.0,200,7416.130504
-4.0,200,7419.526017
-4.0,200,7422.948963
-4.0,200,7426.27407
-4.0,200,7429.600357
-4.0,200,7432.862495
-4.0,200,7435.866266
-4.0,200,7439.333696
-4.0,200,7443.051513
-4.0,200,7446.686931
-4.0,200,7450.318592
-4.0,200,7453.664418
-4.0,200,7456.983431
-4.0,200,7460.452826
-4.0,200,7463.726933
-4.0,200,7467.026092
-4.0,200,7470.091478
-4.0,200,7473.356994
-4.0,200,7476.891163
-4.0,200,7480.491487
-4.0,200,7483.759166
-4.0,200,7487.235209
-4.0,200,7490.53943
-4.0,200,7493.766687
-4.0,200,7497.17723
-4.0,200,7500.437336
-4.0,200,7503.531883
-4.0,200,7506.523199
-4.0,200,7510.210161
-4.0,200,7513.684276
-4.0,200,7517.233952
-4.0,200,7520.76739
-4.0,200,7524.089391
-4.0,200,7527.375966
-4.0,200,7530.757938
-4.0,200,7534.069222
-4.0,200,7537.267802
-4.0,200,7540.35798
-4.0,200,7543.927311
-4.0,200,7547.577052
-4.0,200,7551.103516
-4.0,200,7554.638775
-4.0,200,7558.090688
-4.0,200,7561.289435
-4.0,200,7564.661026
-4.0,200,7567.819277
-4.0,200,7571.141803
-4.0,200,7574.261316
-4.0,200,7577.635299
-4.0,200,7581.177123
-4.0,200,7584.812573
-4.0,200,7588.371015
-4.0,200,7591.817103
-4.0,200,7595.14595
-4.0,200,7598.511257
-4.0,200,7601.630302
-4.0,200,7604.962719
-4.0,200,7607.989252
-4.0,200,7611.309053
-4.0,200,7614.93388
-4.0,200,7618.41408
-4.0,200,7621.940665
-4.0,200,7625.41258
-4.0,200,7628.805514
-4.0,200,7632.092937
-4.0,200,7635.250122
-4.0,200,7638.444027
-4.0,200,7641.560929
-4.0,200,7644.563982
-4.0,200,7648.135196
-4.0,200,7651.462265
-4.0,200,7655.013866
-4.0,200,7658.576041
-4.0,200,7662.068259
-4.0,200,7665.402241
-4.0,200,7668.716363
-4.0,200,7671.972763
-4.0,200,7675.374218
-4.0,200,7678.562096
-4.0,200,7682.164154
-4.0,200,7685.747479
-4.0,200,7689.544109
-4.0,200,7693.026764
-4.0,200,7696.652467
-4.0,200,7699.930389
-4.0,200,7703.191095
-4.0,200,7706.374651
-4.0,200,7709.502444
-4.0,200,7712.86167
-4.0,200,7716.367965
-4.0,200,7720.01889
-4.0,200,7723.502019
-4.0,200,7726.912568
-4.0,200,7730.473465
-4.0,200,7733.886945
-4.0,200,7737.256251
-4.0,200,7740.612309
-4.0,200,7743.68474
-4.0,200,7746.742946
-4.0,200,7750.115336
-4.0,200,7753.624721
-4.0,200,7757.330919
-4.0,200,7760.932668
-4.0,200,7764.433398
-4.0,200,7767.804643
-4.0,200,7771.074348
-4.0,200,7774.377221
-4.0,200,7777.557653
-4.0,200,7780.638294
-4.0,200,7784.072822
-4.0,200,7787.764898
-4.0,200,7791.264201
-4.0,200,7794.892241
-4.0,200,7798.352779
-4.0,200,7801.800377
-4.0,200,7805.214142
-4.0,200,7808.483907
-4.0,200,7811.848411
-4.0,200,7814.845863
-4.0,200,7817.943586
-4.0,200,7821.521412
-4.0,200,7825.114966
-4.0,200,7828.649733
-4.0,200,7832.25611
-4.0,200,7835.932889
-4.0,200,7839.213854
-4.0,200,7842.483425
-4.0,200,7845.958439
-4.0,200,7849.125814
-4.0,200,7852.402343
-4.0,200,7855.994011
-4.0,200,7859.592687
-4.0,200,7863.108316
-4.0,200,7866.758061
-4.0,200,7870.375048
-4.0,200,7873.686702
-4.0,200,7876.767682
-4.0,200,7880.091393
-4.0,200,7883.067396
-4.0,200,7886.407137
-4.0,200,7890.010201
-4.0,200,7893.595507
-4.0,200,7897.410409
-4.0,200,7900.89946
-4.0,200,7904.339716
-4.0,200,7907.566195
-4.0,200,7910.64558
-4.0,200,7913.784774
-4.0,200,7916.958882
-4.0,200,7920.213528
-4.0,200,7923.673265
-4.0,200,7927.000887
-4.0,200,7930.493443
-4.0,200,7933.929195
-4.0,200,7937.465846
-4.0,200,7941.249824
-4.0,200,7944.291165
-4.0,200,7947.588698
-4.0,200,7950.897252
-4.0,200,7954.018692
-4.0,200,7957.488232
-4.0,200,7961.045939
-4.0,200,7964.582257
-4.0,200,7968.252541
-4.0,200,7971.844688
-4.0,200,7975.346419
-4.0,200,7978.516374
-4.0,200,7981.583349
-4.0,200,7984.725894
-4.0,200,7987.673002
-4.0,200,7990.727624
-4.0,200,7994.176351
-4.0,200,7997.659005
-4.0,200,8000.977451
-4.0,200,8004.434957
-4.0,200,8007.908039
-4.0,200,8011.160838
-4.0,200,8014.165348
-4.0,200,8017.442955
-4.0,200,8020.704283
-4.0,200,8023.96242
-4.0,200,8027.506506
-4.0,200,8031.095029
-4.0,200,8034.624287
-4.0,200,8038.13131
-4.0,200,8041.594798
-4.0,200,8044.900259
-4.0,200,8048.02747
-4.0,200,8051.168687
-4.0,200,8054.467844
-4.0,200,8057.356014
-4.0,200,8060.819162
-4.0,200,8064.322318
-4.0,200,8067.897112
-4.0,200,8071.585848
-4.0,200,8075.347875
-4.0,200,8078.884329
-4.0,200,8081.947762
-4.0,200,8085.1713
-4.0,200,8088.674042
-4.0,200,8091.562193
-4.0,200,8094.732059
-4.0,200,8098.332915
-4.0,200,8101.94477
-4.0,200,8105.401504
-4.0,200,8108.922941
-4.0,200,8112.281457
-4.0,200,8115.44141
-4.0,200,8118.624409
-4.0,200,8121.979913
-4.0,200,8125.415725
-4.0,200,8128.278587
-4.0,200,8131.734499
-4.0,200,8135.481352
-4.0,200,8139.065787
-4.0,200,8142.705139
-4.0,200,8146.168735
-4.0,200,8149.484863
-4.0,200,8152.631143
-4.0,200,8155.841437
-4.0,200,8159.428369
-4.0,200,8162.507488
-4.0,200,8165.803827
-4.0,200,8169.404504
-4.0,200,8172.906176
-4.0,200,8176.543025
-4.0,200,8180.057369
-4.0,200,8183.329978
-4.0,200,8186.61145
-4.0,200,8189.76572
-4.0,200,8193.186319
-4.0,200,8196.563506
-4.0,200,8199.758947
-4.0,200,8203.403185
-4.0,200,8206.959673
-4.0,200,8210.286659
-4.0,200,8213.723636
-4.0,200,8216.815352
-4.0,200,8220.117172
-4.0,200,8223.459059
-4.0,200,8226.88096
-4.0,200,8230.242786
-4.0,200,8233.297107
-4.0,200,8236.737075
-4.0,200,8240.209699
-4.0,200,8243.736172
-4.0,200,8247.563345
-4.0,200,8250.844372
-4.0,200,8254.07072
-4.0,200,8257.334769
-4.0,200,8260.711102
-4.0,200,8263.92062
-4.0,200,8267.144798
-4.0,200,8270.282954
-4.0,200,8273.58928
-4.0,200,8276.870417
-4.0,200,8280.211802
-4.0,200,8283.251294
-4.0,200,8286.329867
-4.0,200,8289.286791
-4.0,200,8292.012725
-4.0,200,8294.953049
-4.0,200,8297.559907
-4.0,200,8300.158767
-4.0,200,8303.101995
-4.0,200,8306.029622
-4.0,200,8308.792386
-4.0,200,8311.585377
-4.0,200,8314.233803
-4.0,200,8317.339585
-4.0,200,8320.415822
-4.0,200,8323.542422
-4.0,200,8326.703378
-4.0,200,8329.725177
-4.0,200,8332.769243
-4.0,200,8335.951783
-4.0,200,8339.548993
-4.0,200,8342.950562
-4.0,200,8346.134295
-4.0,200,8349.503944
-4.0,200,8352.996311
-4.0,200,8356.585362
-4.0,200,8360.133918
-4.0,200,8363.558539
-4.0,200,8366.672782
-4.0,200,8369.797029
-4.0,200,8373.137522
-4.0,200,8376.664735
-4.0,200,8379.701169
-4.0,200,8382.943922
-4.0,200,8386.47463
-4.0,200,8389.975472
-4.0,200,8393.511827
-4.0,200,8396.829199
-4.0,200,8400.113644
-4.0,200,8403.264969
-4.0,200,8406.485235
-4.0,200,8410.125686
-4.0,200,8413.239369
-4.0,200,8416.677526
-4.0,200,8420.31842
-4.0,200,8423.887923
-4.0,200,8427.494618
-4.0,200,8431.218984
-4.0,200,8434.811904
-4.0,200,8437.952838
-4.0,200,8441.182988
-4.0,200,8444.651706
-4.0,200,8447.728963
-4.0,200,8451.418653
-4.0,200,8454.834452
-4.0,200,8458.474412
-4.0,200,8462.000371
-4.0,200,8465.615155
-4.0,200,8468.996662
-4.0,200,8472.012578
-4.0,200,8474.994481
-4.0,200,8478.015563
-4.0,200,8480.934192
-4.0,200,8484.155586
-4.0,200,8487.503139
-4.0,200,8490.826579
-4.0,200,8494.034832
-4.0,200,8497.149847
-4.0,200,8500.450475
-4.0,200,8508.12186
-4.0,200,8511.158036
-4.0,200,8514.063133
-4.0,200,8517.134187
-4.0,200,8520.309966
-4.0,200,8523.730425
-4.0,200,8527.09542
-4.0,200,8530.390021
-4.0,200,8533.813217
-4.0,200,8537.05056
-4.0,200,8540.047583
-4.0,200,8543.116404
-4.0,200,8546.284126
-4.0,200,8549.458454
-4.0,200,8552.415366
-4.0,200,8555.875057
-4.0,200,8559.284715
-4.0,200,8562.793451
-4.0,200,8566.353074
-4.0,200,8569.935705
-4.0,200,8572.80388
-4.0,200,8576.15888
-4.0,200,8579.656873
-4.0,200,8583.231311
-4.0,200,8586.715233
-4.0,200,8590.193995
-4.0,200,8593.779608
-4.0,200,8597.316804
-4.0,200,8601.036807
-4.0,200,8604.540208
-4.0,200,8607.837442
-4.0,200,8611.146453
-4.0,200,8614.52327
-4.0,200,8617.76485
-4.0,200,8621.0538
-4.0,200,8624.624906
-4.0,200,8628.299168
-4.0,200,8631.645713
-4.0,200,8635.193297
-4.0,200,8638.726769
-4.0,200,8642.000917
-4.0,200,8644.966033
-4.0,200,8648.169195
-4.0,200,8651.745694
-4.0,200,8655.031047
-4.0,200,8658.61519
-4.0,200,8662.358505
-4.0,200,8665.91628
-4.0,200,8669.493474
-4.0,200,8672.85707
-4.0,200,8676.247127
-4.0,200,8679.41575
-4.0,200,8682.776172
-4.0,200,8686.144795
-4.0,200,8689.522313
-4.0,200,8692.859576
-4.0,200,8696.36805
-4.0,200,8699.622716
-4.0,200,8703.181415
-4.0,200,8706.616392
-4.0,200,8709.863932
-4.0,200,8713.241195
-4.0,200,8716.475267
-4.0,200,8719.997281
-4.0,200,8723.472852
-4.0,200,8726.808062
-4.0,200,8730.307855
-4.0,200,8733.474163
-4.0,200,8737.077206
-4.0,200,8740.760758
-4.0,200,8744.037581
-4.0,200,8747.011509
-4.0,200,8749.981674
-4.0,200,8753.375924
-4.0,200,8756.963631
-4.0,200,8760.193085
-4.0,200,8763.477255
-4.0,200,8766.601766
-4.0,200,8770.030275
-4.0,200,8773.431117
-4.0,200,8776.765197
-4.0,200,8780.294749
-4.0,200,8783.489181
-4.0,200,8786.644616
-4.0,200,8790.214952
-4.0,200,8793.607303
-4.0,200,8797.165531
-4.0,200,8800.538378
-4.0,200,8803.909173
-4.0,200,8807.357753
-4.0,200,8810.782297
-4.0,200,8814.165194
-4.0,200,8817.532179
-4.0,200,8820.697588
-4.0,200,8824.22534
-4.0,200,8827.640269
-4.0,200,8830.999032
-4.0,200,8834.331209
-4.0,200,8837.807556
-4.0,200,8841.392715
-4.0,200,8845.051514
-4.0,200,8848.424287
-4.0,200,8851.660128
-4.0,200,8854.614814
-4.0,200,8857.945476
-4.0,200,8861.386198
-4.0,200,8864.674075
-4.0,200,8867.75361
-4.0,200,8871.297446
-4.0,200,8874.996375
-4.0,200,8878.49369
-4.0,200,8881.781737
-4.0,200,8885.164129
-4.0,200,8888.688156
-4.0,200,8891.94634
-4.0,200,8895.577385
-4.0,200,8898.810923
-4.0,200,8902.104467
-4.0,200,8905.630098
-4.0,200,8909.337927
-4.0,200,8912.848272
-4.0,200,8916.221198
-4.0,200,8919.666447
-4.0,200,8922.872046
-4.0,200,8926.196589
-4.0,200,8929.536641
-4.0,200,8932.708959
-4.0,200,8935.823316
-4.0,200,8939.40965
-4.0,200,8942.979794
-4.0,200,8946.466949
-4.0,200,8949.947018
-4.0,200,8953.283045
-4.0,200,8956.943214
-4.0,200,8960.283516
-4.0,200,8963.765283
-4.0,200,8967.044045
-4.0,200,8970.193895
-4.0,200,8973.723534
-4.0,200,8977.20894
-4.0,200,8980.84645
-4.0,200,8984.332306
-4.0,200,8987.789178
-4.0,200,8991.217606
-4.0,200,8994.51152
-4.0,200,8997.860408
-4.0,200,9001.066818
-4.0,200,9004.463979
-4.0,200,9008.0524
-4.0,200,9011.616461
-4.0,200,9015.178322
-4.0,200,9018.529869
-4.0,200,9021.817854
-4.0,200,9025.113621
-4.0,200,9028.497509
-4.0,200,9031.70776
-4.0,200,9035.061749
-4.0,200,9038.474217
-4.0,200,9042.038928
-4.0,200,9045.532869
-4.0,200,9049.262134
-4.0,200,9052.931046
-4.0,200,9056.393166
-4.0,200,9059.530469
-4.0,200,9063.004886
-4.0,200,9066.254548
-4.0,200,9069.514467
-4.0,200,9072.563565
-4.0,200,9076.033529
-4.0,200,9079.595198
-4.0,200,9083.273841
-4.0,200,9086.920433
-4.0,200,9090.398207
-4.0,200,9093.762052
-4.0,200,9097.315116
-4.0,200,9100.812342
-4.0,200,9103.895914
-4.0,200,9107.412989
-4.0,200,9110.915259
-4.0,200,9114.780494
-4.0,200,9118.103767
-4.0,200,9121.77678
-4.0,200,9125.27589
-4.0,200,9128.771469
-4.0,200,9132.272085
-4.0,200,9135.947942
-4.0,200,9139.066161
-4.0,200,9142.681369
-4.0,200,9146.079604
-4.0,200,9149.573402
-4.0,200,9153.226011
-4.0,200,9156.768655
-4.0,200,9160.273275
-4.0,200,9163.552032
-4.0,200,9167.273789
-4.0,200,9170.591824
-4.0,200,9173.976162
-4.0,200,9177.267084
-4.0,200,9180.849091
-4.0,200,9184.538116
-4.0,200,9188.359738
-4.0,200,9191.804443
-4.0,200,9195.139108
-4.0,200,9198.550175
-4.0,200,9202.085663
-4.0,200,9205.491515
-4.0,200,9208.957299
-4.0,200,9212.483169
-4.0,200,9215.78127
-4.0,200,9219.28049
-4.0,200,9222.863467
-4.0,200,9226.496603
-4.0,200,9230.046095
-4.0,200,9233.495373
-4.0,200,9236.823973
-4.0,200,9240.214293
-4.0,200,9243.886786
-4.0,200,9247.240422
-4.0,200,9250.580809
-4.0,200,9254.257749
-4.0,200,9257.861744
-4.0,200,9261.388038
-4.0,200,9264.699003
-4.0,200,9268.051656
-4.0,200,9271.545923
-4.0,200,9274.904847
-4.0,200,9278.556748
-4.0,200,9282.106277
-4.0,200,9285.333594
-4.0,200,9288.802367
-4.0,200,9292.400301
-4.0,200,9295.971171
-4.0,200,9299.499373
-4.0,200,9302.723005
-4.0,200,9306.021897
-4.0,200,9309.593173
-4.0,200,9313.19154
-4.0,200,9316.515325
-4.0,200,9319.676033
-4.0,200,9323.093928
-4.0,200,9326.374915
-4.0,200,9329.890761
-4.0,200,9333.486754
-4.0,200,9336.841771
-4.0,200,9340.126253
-4.0,200,9343.659189
-4.0,200,9347.348665
-4.0,200,9350.871967
-4.0,200,9354.058613
-4.0,200,9357.407911
-4.0,200,9361.118925
-4.0,200,9364.714079
-4.0,200,9368.119249
-4.0,200,9371.502213
-4.0,200,9374.580309
-4.0,200,9378.000104
-4.0,200,9381.592167
-4.0,200,9384.993527
-4.0,200,9388.299116
-4.0,200,9391.683541
-4.0,200,9395.077032
-4.0,200,9398.758431
-4.0,200,9402.502357
-4.0,200,9405.951156
-4.0,200,9409.176429
-4.0,200,9412.623222
-4.0,200,9416.345543
-4.0,200,9419.916046
-4.0,200,9423.485052
-4.0,200,9426.901338
-4.0,200,9430.411434
-4.0,200,9433.968323
-4.0,200,9437.525085
-4.0,200,9440.765875
-4.0,200,9444.054667
-4.0,200,9447.448024
-4.0,200,9451.160397
-4.0,200,9454.893874
-4.0,200,9458.204063
-4.0,200,9461.569641
-4.0,200,9465.228654
-4.0,200,9468.785077
-4.0,200,9472.328545
-4.0,200,9475.333698
-4.0,200,9478.51402
-4.0,200,9482.001762
-4.0,200,9485.878528
-4.0,200,9489.490294
-4.0,200,9492.903034
-4.0,200,9496.309663
-4.0,200,9499.905491
-4.0,200,9503.548318
-4.0,200,9507.153707
-4.0,200,9510.50818
-4.0,200,9513.512884
-4.0,200,9517.042962
-4.0,200,9520.637731
-4.0,200,9524.306455
-4.0,200,9527.616137
-4.0,200,9530.914042
-4.0,200,9534.435253
-4.0,200,9537.929846
-4.0,200,9541.499142
-4.0,200,9544.964174
-4.0,200,9548.459494
-4.0,200,9552.019751
-4.0,200,9555.341042
-4.0,200,9558.901262
-4.0,200,9562.39443
-4.0,200,9565.876677
-4.0,200,9569.407331
-4.0,200,9572.829444
-4.0,200,9576.35497
-4.0,200,9579.638964
-4.0,200,9582.608164
-4.0,200,9586.10125
-4.0,200,9589.695597
-4.0,200,9593.385018
-4.0,200,9597.016921
-4.0,200,9600.284656
-4.0,200,9603.923165
-4.0,200,9607.276394
-4.0,200,9610.964466
-4.0,200,9614.400434
-4.0,200,9617.790412
-4.0,200,9620.99715
-4.0,200,9624.741055
-4.0,200,9628.413223
-4.0,200,9631.895492
-4.0,200,9635.343307
-4.0,200,9638.754836
-4.0,200,9642.146697
-4.0,200,9645.843845
-4.0,200,9649.262872
-4.0,200,9652.548472
-4.0,200,9655.99755
-4.0,200,9659.595701
-4.0,200,9663.158964
-4.0,200,9666.714412
-4.0,200,9670.165661
-4.0,200,9673.444102
-4.0,200,9676.938882
-4.0,200,9680.204924
-4.0,200,9683.45822
-4.0,200,9686.498717
-4.0,200,9689.836018
-4.0,200,9693.461503
-4.0,200,9697.088737
-4.0,200,9700.797198
-4.0,200,9704.452685
-4.0,200,9707.773865
-4.0,200,9710.704046
-4.0,200,9714.007025
-4.0,200,9717.099
-4.0,200,9720.261415
-4.0,200,9723.71279
-4.0,200,9727.256498
-4.0,200,9731.030344
-4.0,200,9734.671428
-4.0,200,9738.155029
-4.0,200,9741.732543
-4.0,200,9744.875379
-4.0,200,9747.956832
-4.0,200,9751.252442
-4.0,200,9754.268111
-4.0,200,9757.759364
-4.0,200,9761.470315
-4.0,200,9765.057923
-4.0,200,9768.87483
-4.0,200,9772.407207
-4.0,200,9776.157193
-4.0,200,9779.475148
-4.0,200,9782.65848
-4.0,200,9785.691664
-4.0,200,9788.928757
-4.0,200,9792.399928
-4.0,200,9795.882114
-4.0,200,9799.393445
-4.0,200,9802.971451
-4.0,200,9806.762554
-4.0,200,9810.463543
-4.0,200,9813.960587
-4.0,200,9817.488243
-4.0,200,9820.733288
-4.0,200,9824.126286
-4.0,200,9827.668787
-4.0,200,9831.18268
-4.0,200,9834.744772
-4.0,200,9838.58211
-4.0,200,9842.224115
-4.0,200,9846.18814
-4.0,200,9849.902636
-4.0,200,9853.33176
-4.0,200,9856.519797
-4.0,200,9859.638701
-4.0,200,9863.054357
-4.0,200,9866.749162
-4.0,200,9870.173354
-4.0,200,9873.795412
-4.0,200,9877.455361
-4.0,200,9881.068105
-4.0,200,9884.554811
-4.0,200,9887.620644
-4.0,200,9890.694635
-4.0,200,9894.148056
-4.0,200,9897.496845
-4.0,200,9900.924825
-4.0,200,9904.680601
-4.0,200,9908.476227
-4.0,200,9912.099093
-4.0,200,9915.640924
-4.0,200,9919.114475
-4.0,200,9922.295081
-4.0,200,9925.383723
-4.0,200,9928.564103
-4.0,200,9931.749984
-4.0,200,9935.421699
-4.0,200,9938.865664
-4.0,200,9942.701768
-4.0,200,9946.268431
-4.0,200,9949.918491
-4.0,200,9953.607699
-4.0,200,9956.761877
-4.0,200,9959.909091
-4.0,200,9963.260691
-4.0,200,9966.67818
-4.0,200,9970.324975
-4.0,200,9974.074839
-4.0,200,9977.478758
-4.0,200,9981.303849
-4.0,200,9984.94239
-4.0,200,9988.460621
-4.0,200,9991.641022
-4.0,200,9994.64576
-4.0,200,9997.87033
-4.0,200,10001.108937
-4.0,200,10004.719084
-4.0,200,10008.252551
-4.0,200,10011.935009
-4.0,200,10015.480138
-4.0,200,10019.078678
-4.0,200,10022.579323
-4.0,200,10025.975681
-4.0,200,10028.936692
-4.0,200,10032.081928
-4.0,200,10035.347356
-4.0,200,10038.912615
-4.0,200,10042.430855
-4.0,200,10046.008787
-4.0,200,10049.596937
-4.0,200,10053.11733
-4.0,200,10056.825187
-4.0,200,10060.095147
-4.0,200,10063.110852
-4.0,200,10066.030729
-4.0,200,10069.3686
-4.0,200,10072.968816
-4.0,200,10076.546596
-4.0,200,10079.889601
-4.0,200,10083.618867
-4.0,200,10087.071314
-4.0,200,10090.57158
-4.0,200,10093.910947
-4.0,200,10097.024623
-4.0,200,10099.784899
-4.0,200,10102.929395
-4.0,200,10106.5076
-4.0,200,10110.289027
-4.0,200,10113.693595
-4.0,200,10117.275066
-4.0,200,10120.862206
-4.0,200,10124.403581
-4.0,200,10127.671744
-4.0,200,10131.268199
-4.0,200,10134.062464
-4.0,200,10136.864906
-4.0,200,10140.565299
-4.0,200,10144.171597
-4.0,200,10147.605505
-4.0,200,10151.057362
-4.0,200,10154.700638
-4.0,200,10158.057754
-4.0,200,10161.471575
-4.0,200,10164.539507
-4.0,200,10167.948575
-4.0,200,10170.538278
-4.0,200,10173.665097
-4.0,200,10177.197465
-4.0,200,10180.652598
-4.0,200,10184.220997
-4.0,200,10187.53738
-4.0,200,10191.194389
-4.0,200,10194.568651
-4.0,200,10198.052926
-4.0,200,10201.641573
-4.0,200,10204.539448
-4.0,200,10207.821355
-4.0,200,10211.386427
-4.0,200,10214.775946
-4.0,200,10218.489427
-4.0,200,10222.141467
-4.0,200,10225.70517
-4.0,200,10228.985414
-4.0,200,10232.548256
-4.0,200,10236.056611
-4.0,200,10238.80425
-4.0,200,10241.690644
-4.0,200,10245.003981
-4.0,200,10248.434589
-4.0,200,10251.878818
-4.0,200,10255.326895
-4.0,200,10259.057987
-4.0,200,10262.473955
-4.0,200,10265.999425
-4.0,200,10269.638694
-4.0,200,10272.607425
-4.0,200,10275.363664
-4.0,200,10278.797001
-4.0,200,10282.377246
-4.0,200,10285.795688
-4.0,200,10289.327764
-4.0,200,10292.900874
-4.0,200,10296.384341
-4.0,200,10299.689326
-4.0,200,10303.257667
-4.0,200,10306.742338
-4.0,200,10309.720024
-4.0,200,10312.887547
-4.0,200,10316.483572
-4.0,200,10320.020122
-4.0,200,10323.548632
-4.0,200,10327.341438
-4.0,200,10330.530497
-4.0,200,10333.887644
-4.0,200,10337.577596
-4.0,200,10341.103752
-4.0,200,10344.186951
-4.0,200,10347.265649
-4.0,200,10350.630182
-4.0,200,10354.248405
-4.0,200,10357.838999
-4.0,200,10361.418602
-4.0,200,10364.785565
-4.0,200,10368.285218
-4.0,200,10371.7914
-4.0,200,10375.413421
-4.0,200,10378.369765
-4.0,200,10381.590888
-4.0,200,10384.935122
-4.0,200,10388.450687
-4.0,200,10391.921671
-4.0,200,10395.547052
-4.0,200,10398.966984
-4.0,200,10402.369091
-4.0,200,10405.834389
-4.0,200,10409.163755
-4.0,200,10412.278636
-4.0,200,10415.542766
-4.0,200,10418.948184
-4.0,200,10422.399675
-4.0,200,10426.243843
-4.0,200,10429.734086
-4.0,200,10432.999062
-4.0,200,10436.484679
-4.0,200,10440.082518
-4.0,200,10443.388094
-4.0,200,10446.277282
-4.0,200,10449.612617
-4.0,200,10452.936987
-4.0,200,10456.485439
-4.0,200,10459.938159
-4.0,200,10463.561744
-4.0,200,10466.888079
-4.0,200,10470.352925
-4.0,200,10474.10419
-4.0,200,10477.493918
-4.0,200,10480.580819
-4.0,200,10483.740005
-4.0,200,10486.954306
-4.0,200,10490.581367
-4.0,200,10494.168728
-4.0,200,10497.510394
-4.0,200,10500.99456
-4.0,200,10504.572798
-4.0,200,10508.132019
-4.0,200,10511.479283
-4.0,200,10514.667192
-4.0,200,10518.133274
-4.0,200,10521.330551
-4.0,200,10524.771444
-4.0,200,10528.466817
-4.0,200,10531.967837
-4.0,200,10535.330761
-4.0,200,10539.021272
-4.0,200,10542.828985
-4.0,200,10546.162142
-4.0,200,10549.425759
-4.0,200,10552.738492
-4.0,200,10555.801611
-4.0,200,10559.224753
-4.0,200,10562.685967
-4.0,200,10566.01117
-4.0,200,10569.499717
-4.0,200,10573.182353
-4.0,200,10576.93628
-4.0,200,10580.247857
-4.0,200,10583.263579
-4.0,200,10586.719714
-4.0,200,10590.065449
-4.0,200,10593.274316
-4.0,200,10596.739687
-4.0,200,10600.260914
-4.0,200,10603.648073
-4.0,200,10607.110552
-4.0,200,10610.695
-4.0,200,10614.114079
-4.0,200,10617.161543
-4.0,200,10620.493093
-4.0,200,10623.938495
-4.0,200,10627.0841
-4.0,200,10630.496999
-4.0,200,10633.953905
-4.0,200,10637.31476
-4.0,200,10640.961492
-4.0,200,10644.63499
-4.0,200,10648.002952
-4.0,200,10651.145787
-4.0,200,10654.443454
-4.0,200,10657.871863
-4.0,200,10661.250294
-4.0,200,10664.768874
-4.0,200,10668.013585
-4.0,200,10671.44423
-4.0,200,10675.134892
-4.0,200,10678.745221
-4.0,200,10682.172141
-4.0,200,10685.406392
-4.0,200,10688.793955
-4.0,200,10692.458296
-4.0,200,10695.800871
-4.0,200,10699.146015
-4.0,200,10702.449615
-4.0,200,10706.075421
-4.0,200,10709.591302
-4.0,200,10713.086764
-4.0,200,10716.513126
-4.0,200,10719.699721
-4.0,200,10723.055377
-4.0,200,10726.511055
-4.0,200,10729.856841
-4.0,200,10733.090352
-4.0,200,10736.29294
-4.0,200,10739.827813
-4.0,200,10743.373805
-4.0,200,10746.981039
-4.0,200,10750.588358
-4.0,200,10753.726263
-4.0,200,10757.100392
-4.0,200,10760.761817
-4.0,200,10764.272219
-4.0,200,10767.123573
-4.0,200,10770.212071
-4.0,200,10773.700114
-4.0,200,10777.220031
-4.0,200,10780.838025
-4.0,200,10784.221531
-4.0,200,10787.452115
-4.0,200,10790.905163
-4.0,200,10794.486556
-4.0,200,10797.808683
-4.0,200,10800.973224
-4.0,200,10804.006174
-4.0,200,10807.639074
-4.0,200,10811.336499
-4.0,200,10814.996058
-4.0,200,10818.563977
-4.0,200,10821.888469
-4.0,200,10825.089822
-4.0,200,10828.785804
-4.0,200,10831.865334
-4.0,200,10835.080464
-4.0,200,10838.339982
-4.0,200,10841.765143
-4.0,200,10845.240358
-4.0,200,10848.606187
-4.0,200,10852.278737
-4.0,200,10855.664421
-4.0,200,10858.872817
-4.0,200,10862.511998
-4.0,200,10866.061285
-4.0,200,10869.081388
-4.0,200,10872.028211
-4.0,200,10875.46725
-4.0,200,10879.058133
-4.0,200,10882.623841
-4.0,200,10886.158777
-4.0,200,10889.614706
-4.0,200,10892.774614
-4.0,200,10896.115014
-4.0,200,10899.883577
-4.0,200,10903.115455
-4.0,200,10906.114158
-4.0,200,10909.47531
-4.0,200,10913.092122
-4.0,200,10916.690062
-4.0,200,10920.347977
-4.0,200,10923.633548
-4.0,200,10926.383245
-4.0,200,10929.530265
-4.0,200,10933.209815
-4.0,200,10936.287292
-4.0,200,10939.28445
-4.0,200,10942.608626
-4.0,200,10946.239095
-4.0,200,10949.935389
-4.0,200,10953.543361
-4.0,200,10957.180309
-4.0,200,10960.35534
-4.0,200,10963.640366
-4.0,200,10967.249255
-4.0,200,10970.64888
-4.0,200,10973.66976
-4.0,200,10976.99633
-4.0,200,10980.437572
-4.0,200,10983.977165
-4.0,200,10987.733674
-4.0,200,10991.061131
-4.0,200,10994.283295
-4.0,200,10997.837672
-4.0,200,11001.564506
-4.0,200,11004.993057
-4.0,200,11008.298128
-4.0,200,11011.471637
-4.0,200,11014.822399
-4.0,200,11018.4468
-4.0,200,11021.875882
-4.0,200,11025.354779
-4.0,200,11028.724469
